id,tier,slug,name,allow_multiple_purchases,skill,required_talent,summary,description,notes
55ab5ecd-d940-4d10-bd3e-b7dc337d501a,2,mener-par-l-exemple,Mener par l’exemple,FALSE,diplomatie,emboiter-le-pas,Permet d’inspirer d’autres créatures à imiter une action et de tenter de charmer une cible après 10 minutes d’interaction verbale ou corporelle continue.,"Après avoir effectué une action, le personnage peut inspirer d’autres créatures à effectuer la même action.\n\nPar une action, il sélectionne un nombre de créatures inférieur ou égal à la moitié de son rang de Diplomatie situées à 9 mètres ou moins de sa position.\n\nJusqu’à la fin de son prochain tour, une créature ciblée se voit conférer l’avantage à ses tests si elle effectue la même action que le personnage.\n\nÉgalement, si le personnage interagit continuellement pendant 10 minutes avec une créature qui peut le comprendre, par le langage verbal ou corporel, il peut tenter de la charmer en dépensant 15 points d’Énergie.\n\nSi celle-ci échoue un jet de sauvegarde de Discipline ou d’Intuition opposé à un test de Diplomatie du personnage, elle est charmée par celui-ci pendant un nombre de minutes égal à la moitié de son rang de Diplomatie.\n\nL’effet prend fin si le personnage ou un de ses alliés commet une action hostile contre la cible ou contre une créature alliée de celle-ci.\n\nLa cible ne sait pas qu’elle a été charmée lorsque l’effet prend fin, mais elle est immunisée à cet effet pendant les 24 prochaines heures.",🔗
95906582-83b1-4cc8-a114-d7da869c9976,1,meta-magie,Méta-magie,FALSE,,occultisme,🚧,🚧,🔗\n\n🚧https://tools.skillcraftrpg.ca/talents/meta-magie
7dab1a9b-6c91-4038-9a0c-68ab2422a450,2,monture-de-combat,Monture de combat,FALSE,,dressage,"Confère des avantages au combat monté : attaque, sauvegarde, protection de la monture et partage des pouvoirs bénéfiques.","Le personnage acquiert les capacités suivantes :\n\n- Lorsqu’il combat sur une monture, il se voit conférer l’avantage à ses tests d’attaques de mêlée dirigées contre une créature n’étant pas sur une monture et dont la catégorie de taille est inférieure à celle de sa monture.\n- Si la monture du personnage est affectée par un effet nécessitant un jet de sauvegarde d’Acrobaties afin de réduire de moitié les points de dégâts reçus, la monture ne reçoit aucun dégât si elle réussit le test, et ne reçoit que la moitié des dégâts si elle l’échoue.\n- Lorsqu’une créature ennemie cible la monture du personnage par une attaque ou un pouvoir, le personnage peut utiliser sa réaction afin d’épargner sa monture en devenant la cible de l’attaque ou du pouvoir.\n- Lorsque le personnage est ciblé par un pouvoir bénéfique, il peut également faire bénéficier sa monture des effets de ce pouvoir, à la discrétion du maître de jeu.",🔗
a02a64e2-95c0-4a4d-951d-5327733576cd,2,mythologie,Mythologie,FALSE,,societe,"Reconnaît les artéfacts, identifie leur rareté et origine. Connaît les créatures extraplanaires et peut analyser les portails vers d’autres dimensions.","Le personnage acquiert les capacités suivantes :\n\n- Lorsqu’il voit un artéfact magique, il reconnait la rareté de cet objet. S’il s’agit d’un objet légendaire, alors il identifie le nom de l’objet ainsi que son précédent propriétaire, à la discrétion du maître de jeu. Il se voit également conférer l’avantage à ses tests de Connaissance afin d’obtenir plus d’informations au sujet de cet objet. Il peut aussi utiliser cette capacité sans voir l’objet, si l’objet est évoqué ou décrit de manière qu’il puisse se constituer un modèle mental fidèle à l’objet.\n- Il possède un savoir détaillé à propos des créatures issues d’une autre réalité ou dimension. Lorsqu’il fait appel à ses connaissances, il peut apprendre certaines capacités d’une de ces créatures, par exemple ses habiletés, ses attaques habituelles et si elle est considérée dangereuse pour lui et son groupe.\n- En étudiant un portail ouvert pendant une minute, il peut identifier si le portail mène vers une autre dimension ou non. Si le portail mène vers une autre dimension et qu’il connait celle-ci, il peut également l’identifier. S’il ne connait pas cette dimension, il se voit conférer l’avantage à ses tests de Connaissance afin de l’identifier.",🔗
5411ec8e-9e04-4530-acce-9dcefb090319,3,mythomane,Mythomane,FALSE,tromperie,fourberie,Avantage contre charme ou contrainte. Peut feindre d’être affecté par un effet avec un test de Tromperie au lieu d’un jet de sauvegarde.,"Le personnage se voit conférer l’avantage à ses jets de sauvegarde contre les effets de charme, les effets l’obligeant à dire la vérité ou le contraignant à effectuer une action ou une séquence d’actions.\n\nÉgalement, il peut remplacer ce jet de sauvegarde par un jet de sauvegarde de Tromperie afin de prétendre d’être affecté par l’effet.\n\nEn cas d’échec, il est affecté normalement par l’effet.\n\nEn cas de réussite, il n’est pas affecté par l’effet, et les créatures autour de lui ne savent pas qu’il prétend être affecté.\n\nS’il compromet le subterfuge par sa ruse, ses paroles ou ses actions, une créature peut tenter de déterminer qu’il prétend être affecté par un test opposé d’Intuition.",🔗
cf17f7c7-1f70-4e17-9c7d-9eebe6ea6144,1,naturalisme,Naturalisme,FALSE,connaissance,connaissance,Avantage aux tests de Connaissance sur créatures naturelles et matériaux. Reçoit plus d’infos utiles. Reconnaît souvent les matériaux sans test.,"### Créatures\n\nLe personnage possède de vastes connaissances à propos des créatures naturelles, par exemple les animaux, les plantes, les limons, les dragons et les monstruosités.\n\nIl se voit conférer l’avantage à ses tests de Connaissance envers ces créatures et reçoit de l’information supplémentaire lorsqu’il réussit un de ces tests.\n\nCette information correspond généralement aux habiletés de cette créature, à quel point celle-ci est dangereuse pour son groupe, la signification de ses comportements, les dangers naturels de son habitat, et quelles ressources de valeur peuvent être récoltées sur cette créature.\n\n### Matériaux\n\nÉgalement, il possède de vastes connaissances à propos des matériaux.\n\nIl reconnait instantanément la majorité des matériaux ainsi que leur rareté, sans nécessiter de test de Connaissance, à la discrétion du maître de jeu.\n\nIl se voit conférer l’avantage à ses tests de Connaissance afin de recevoir de l’information supplémentaire à propos de ces matériaux.",🔗
e2bb07fc-bd60-4ea6-a196-3ccd6bfeaaee,2,obeissance-animale,Obéissance animale,FALSE,,medecine-animale,"Permet de dresser des bêtes de niveau ½, doubler leurs tours appris et leur conférer des PV temporaires après un entraînement d’une heure.","Le personnage acquiert les capacités suivantes :\n\n- Il peut désormais apprivoiser et dresser une bête de niveau ½ ou moins.\n- Il peut apprendre à ses bêtes des tours complexes tels trouver un objet précis dans un sac, surveiller un lieu, suivre une piste, effectuer des attaques multiples, etc. par une série de tests de Survie.\n- Le nombre de tours que ses bêtes dressées peuvent apprendre est doublé.\n- Il peut entraîner une de ses bêtes dressées pendant une heure afin de lui conférer des points de Vitalité temporaires. Cet entraînement peut être effectué pendant une halte et il doit compléter une nuit de sommeil afin de réutiliser cette capacité. Le nombre de points de Vitalité temporaires conférés est égal au double de son rang de Survie additionné à ses Sens (minimum 5).",🔗
cafe2f5e-eea1-4c78-ad41-2d49021a781a,1,observateur,Observateur,FALSE,perception,perception,Ne peut être surpris s’il est conscient. Peut lire sur les lèvres d’une créature parlant une langue qu’il comprend.,"Le personnage ne peut être surpris lorsqu’il est conscient.\n\nÉgalement, il peut comprendre ce qu’une créature dit seulement en observant les mouvements de sa bouche si elle parle une langue que le personnage comprend.",🔗
c53f338c-c960-4556-b3d4-4654d13f177a,0,occultisme,Occultisme,FALSE,occultisme,,"Formé aux parchemins. Peut identifier un pouvoir inscrit, ses effets et son niveau, et jauger les capacités surnaturelles d’une créature en action.","Le personnage est formé à l’utilisation des parchemins de pouvoir.\n\nIl peut lire un parchemin afin de déterminer quel pouvoir est inscrit sur le parchemin, à quel niveau le pouvoir sera canalisé, et quels effets seront produits par son utilisation.\n\nÉgalement, lorsqu’il voit une créature canaliser un pouvoir, il peut déterminer par une action libre si les capacités surnaturelles de la créature sont inférieures, supérieures ou équivalentes aux siennes.",🔗
9e96fc5d-3aa8-4dcd-b39f-60f5a64fd7b3,2,onde-de-choc,Onde de choc,FALSE,,attaque-brutale,"Déclenche une onde de choc lors d'une attaque brutale, infligeant des dégâts non létaux et renversant ou repoussant les ennemis proches.","Lorsque le personnage réussit une attaque brutale, il peut déclencher une onde de choc afin d’impacter toute créature située à 1,5 mètres ou moins de la cible (excluant le personnage).\n\nChaque créature touchée par l’attaque (résultat original réutilisé) reçoit des points de dégâts non létaux égal à la moitié des points de dégâts infligés à la cible originale.\n\nDe plus, si sa catégorie de taille est inférieure ou égale à celle du personnage, elle doit effectuer un jet de sauvegarde d’Acrobaties ou d’Athlétisme.\n\nEn cas d’échec, elle est renversée au sol ou repoussée de 1,5 mètres (même option que sur la cible originale de l’attaque).",🔗
ba5bcd71-804c-4868-b341-f6fa639c694b,2,optimisation-magique,Optimisation magique,FALSE,occultisme,magie-puissante,Réduit de moitié la difficulté d’Occultisme lors de la canalisation. Réduit aussi d’un niveau le coût en Énergie d’un pouvoir (minimum 1).,"Lorsque le personnage canalise un pouvoir, le degré de difficulté de son test d’Occultisme est réduit de moitié.\n\nÉgalement, le niveau canalisé est réduit de 1 pour le calcul des points d’Énergie dépensés (minimum 1 point d’Énergie dépensé).",🔗
e147fec4-fd7b-4830-8acc-370a3052ebce,0,orientation,Orientation,FALSE,orientation,,"Formé aux armes simples à distance, ainsi qu’au port des armures légères et à l’utilisation des boucliers légers.",Forme le personnage au maniement des armes simples à distance.\n\nIl est également formé au port des armures légères et à l’utilisation des boucliers légers.,🔗
508f4360-0559-4377-a5f5-95e198ac9619,2,otage,Otage,FALSE,,lutte,"Lorsqu’il agrippe une créature, il a l’avantage pour l’attaquer et lui inflige le désavantage. Il peut aussi rediriger une attaque contre elle.","Lorsque le personnage agrippe une créature, ses tests d’attaque contre cette créature se voient conférer l’avantage.\n\nLes tests d’attaque de cette créature contre le personnage sont affligés du désavantage.\n\nÉgalement, lorsqu’il se trouve en situation de lutte avec une créature qu’il agrippe, il peut utiliser sa réaction pour rediriger une attaque le ciblant contre cette créature.",🔗
d4bb8076-9756-4796-aaf7-959efa1f8e61,3,ovation,Ovation,FALSE,representation,provocation,Permet de paralyser des ennemis via une performance. Distraction et provocation peuvent maintenir l’effet. Réutilisable après un repos.,"Permet au personnage de débuter une performance spectaculaire d’une durée maximale d’une minute par une action.\n\nÀ chaque tour subséquent, il doit utiliser une action afin de maintenir le spectacle.\n\nLa distraction et la provocation peuvent être utilisées pour cette action.\n\nIl désigne toute créature de son choix qui peut le voir ou l’entendre et effectue un test de Représentation.\n\nChaque cible doit réussir un jet de sauvegarde de Discipline ou d’Intuition afin de ne pas être envoûtée par le personnage.\n\nUne créature échouant le test est paralysée et ses tests de Perception afin de détecter une créature autre que le personnage sont affligés du désavantage.\n\nUne créature envoûtée peut répéter le jet de sauvegarde à la fin de chacun de ses tours.\n\nSi une créature envoûtée reçoit des points de dégâts, elle est libérée de l’emprise du personnage.\n\nUne créature immunisée aux charmes n’est pas affectée par cet effet.\n\nLe personnage doit compléter une nuit de sommeil afin de réutiliser cette capacité.",🔗
59f7963f-d98d-4d39-a87d-1f8f698ac970,1,parade,Parade,FALSE,,armes-de-finesse,"Si le personnage manie une arme de finesse seule, il peut ajouter son bonus d’attaque à son Esquive ou à un jet de sauvegarde d’Acrobaties.","Lorsque le personnage manie une arme de finesse, qu’il ne manie aucune autre arme et qu’il est victime d’une attaque, alors il peut utiliser sa réaction afin d’ajouter le bonus d’Attaque de cette arme à son Esquive contre cette attaque.\n\nÉgalement, il peut utiliser sa réaction afin d’ajouter le bonus d’Attaque de son arme à un jet de sauvegarde d’Acrobaties.",🔗
c5479ebd-be85-4225-8dce-32c034853d40,1,pareidolie,Paréidolie,FALSE,,illusions-mineures,"Il peut acquérir les illusions de tiers 1 et en apprend une gratuitement, s’il possède la spécialisation Astromancien ou Ménestrel.",Il peut désormais acquérir les illusions de tiers 1 et apprend gratuitement une de ces illusions.\n\nCe talent n’a aucun effet si le personnage n’a pas acquis une des spécialisations suivantes : Astromancien ou Ménestrel.,🔗
e3747516-42be-403a-b0c3-7ba452a39d35,3,parkour,Parkour,FALSE,acrobaties,repli-defensif,"Ignore les pénalités de terrain en courant en déplacement léger, sauf en fin de déplacement.","Lorsque le personnage court, il ignore les pénalités du terrain (difficile, en pente, vertical, étroit, glissant, etc.).\n\nAfin de bénéficier de cette capacité, il ne doit porter aucune armure ou qu’une armure légère.\n\nS’il termine son déplacement dans une case infligeant une pénalité quelconque, alors il subit cette pénalité.",🔗
79756f40-6d74-41eb-b4ca-42015e7893fa,0,perception,Perception,FALSE,perception,,"Permet de percevoir des détails visuels ou des chuchotements jusqu’à une distance égale à 0,3 m par point de Perception passive.","Le personnage peut déceler des détails ou du texte précis depuis un document, un objet ou toute autre surface.\n\nIl peut également entendre clairement une discussion chuchotée.\n\nLa portée de cette capacité est égale à 0,3 mètre multiplié par le résultat de son test passif de Perception.",🔗
961a3d5c-90fb-4bfa-921e-a67b52c734be,3,perception-extrasensorielle,Perception extrasensorielle,FALSE,,meditation,"Détecte la magie et les illusions par la méditation, identifie un objet magique après une heure, sent la magie trompeuse au combat.","Le personnage acquiert les capacités suivantes :\n\n- Après avoir médité pendant au moins une heure, il acquiert une perception extrasensorielle. Tant qu’il n’interrompt pas sa méditation, il peut détecter la présence de magie à une distance de 9 mètres. La détection est bloquée par 0,3 mètres de pierre, 3 centimètres de métal ou 1 mètre de bois ou de saleté.\n- En méditant pendant une heure en étant en contact ininterrompu avec un objet magique, il peut identifier celui-ci. Il identifie les propriétés de l’objet, comment l’utiliser, ses restrictions d’harmonisation ainsi que le nombre de charges qu’il possède. Il identifie également les effets surnaturels affectant présentement l’objet et par quel pouvoir il a été fabriqué, s’il a été fabriqué par un pouvoir.\n- En situation de combat, lorsqu’il effectue l’activité Jugement, il peut sentir la présence d’illusions, de créatures métamorphes et de magie trompant les sens à une portée de 9 mètres s’il n’est pas aveuglé ni assourdi. Il ne détecte que la présence de ces effets et non leur source. Il doit compléter une heure de méditation afin de réutiliser cette capacité.",🔗
d6add7c5-335a-4ac1-854f-3a8e9b9a6b0e,1,philologie,Philologie,FALSE,linguistique,linguistique,"Le personnage apprend une langue, peut apprendre les langues anciennes et identifier certaines langues inconnues.","Le personnage acquiert les capacités suivantes :\n\n- Il peut désormais apprendre les langues anciennes.\n- Il apprend une langue de son choix.\n- Lorsqu’il écoute une discussion parlée dans une langue qu’il ne connait pas, il identifie néanmoins cette langue si elle appartient à la même famille linguistique qu’une des langues qu’il connait. Il peut également analyser un texte rédigé dans une langue qu’il ne connait pas pendant au moins une minute. S’il connait une langue partageant son alphabet avec la langue de rédaction du texte, alors il identifie cette langue.",🔗
a41607e8-6e86-4ba1-b057-2ce0607ede0b,2,poigne-de-fer,Poigne de fer,FALSE,melee,manoeuvres-de-combat,"Avantage au désarmement, désavantage aux adversaires. Désavantage aux fuyards agrippés. Peut infliger des dégâts non létaux par une poigne.","Le personnage acquiert les capacités suivantes :\n\n- Lorsqu’il tente de désarmer un adversaire, son test se voit conférer l’avantage.\n- Lorsqu’il est ciblé par une tentative de désarmement, le test de son adversaire est affligé du désavantage.\n- Lorsqu’une créature qu’il agrippe tente de s’échapper, il peut utiliser sa réaction afin d’infliger le désavantage au test de cette créature.\n- Une fois par tour, lorsqu’il tient une créature agrippée, il peut serrer sa poigne en action libre afin d’infliger des points de dégâts non létaux à cette créature. Si la créature échoue un jet de sauvegarde de Résistance de degré de difficulté égal au test passif d’Athlétisme du personnage, elle reçoit 1 + moitié de la Force du personnage points de dégâts. Si celui-ci est formé au combat avec les membres de son corps, il remplace 1 par le dé de dégâts approprié.",🔗
0a25ace6-c1e7-45f9-a766-cf975882f6da,3,point-de-conscience,Point de conscience,FALSE,,frappe-precise,"Augmente les dégâts à mains nues, permet d’assommer une cible et confère un coup critique automatique contre une cible prise au dépourvu.","Le personnage acquiert les capacités suivantes :\n\n- Il inflige 1d10 + Force ou Précision points de dégâts contondaznts non létaux lorsqu’il effectue une attaque avec un membre de son corps.\n- Lorsqu’il effectue une frappe puissante, il peut dépenser 15 points d’Énergie supplémentaires afin de tenter d’assommer sa cible. Si la catégorie de taille de la cible est inférieure ou égale à celle du personnage et qu’elle échoue le jet de sauvegarde, elle est assommée jusqu’au début de son prochain tour. Le jet de sauvegarde de la cible est affligé du désavantage si l’attaque était également une frappe précise.\n- Lorsqu’il effectue une frappe précise contre une créature prise au dépourvu, alors l’attaque est considérée comme un coup critique.",🔗
d3ea58e9-ed22-4e29-9cb7-b466c2979c1c,2,prediction,Prédiction,FALSE,investigation,enquete,Peut remplacer son Esquive par Investigation passive contre une attaque et certains tests non formés par Investigation -½ rang en dépensant de l’Énergie.,"Lorsqu’il est ciblé par une attaque, il peut utiliser sa réaction et dépenser 15 points d’Énergie afin de remplacer son Esquive par son test passif d’Investigation pour cette attaque.\n\nIl n’a pas besoin de voir son assaillant, mais il doit avoir repéré des indices quelconques lui signalant le danger.\n\nÉgalement, lorsqu’il effectue un test de compétence (exclue les attaques et jets de sauvegarde), s’il n’est pas formé pour cette compétence et qu’il possède du matériel de référence, alors il peut dépenser 15 points d’Énergie et remplacer le test par un test d’Investigation en retirant la moitié de son rang.",🔗
8221c83e-d1e5-4f03-b2ab-c70124121a82,1,presence-terrifiante,Présence terrifiante,FALSE,representation,representation,Permet d’intimider en combat et de rendre le terrain difficile pour les ennemis affectés. Avantage pour intimider après avoir infligé des dégâts.,"En situation de combat, permet au personnage d’intimider ses ennemis par une action.\n\nIl effectue un test de Représentation opposé à un test de Discipline ou d’Intuition de toute cible qu’il désigne et qu’il peut atteindre par une attaque de mêlée.\n\nLe terrain est difficile pour toute créature échouant le test opposé.\n\nUne créature immunisée à la peur ou au terrain difficile n’est pas affectée par cette capacité.\n\nÉgalement, lorsque le personnage inflige des points de dégâts à une créature, il se voit conférer l’avantage à ses tests de Représentation afin d’intimider cette créature jusqu’à la fin de son prochain tour.",🔗
e056ee37-53a1-4606-9737-2c83ea88f02d,2,protection,Protection,FALSE,,coup-de-bouclier,"Améliore les coups de bouclier, confère l’avantage aux Bousculades et réduit les dégâts subis ou infligés lors de réactions défensives.","Le personnage acquiert les capacités suivantes :\n\n- Lorsqu’il donne un coup de bouclier, les points dégâts augmentent à 1d4/1d6/1d8 + Force selon la catégorie du bouclier (léger/moyen/lourd).\n- Lorsqu’il effectue une Bousculade avec son bouclier, son test d’Athlétisme se voit conférer l’avantage.\n- Lorsqu’il utilise sa réaction afin de protéger un allié avec son bouclier, si l’attaque réussit, il réduit les points de dégâts d’une valeur égale à son rang de Mêlée + Défense de bouclier (minimum 0).\n- Lorsqu’il utilise sa réaction afin d’ajouter la Défense de son bouclier à un jet de sauvegarde d’Acrobaties, s’il réussit le jet de sauvegarde afin de réduire de moitié les points de dégâts, alors il bloque la source des dégâts avec son bouclier et ne reçoit aucun point de dégât.\n\nAfin d’utiliser ces capacités, il doit être formé avec le bouclier qu’il tient.",🔗
d9ca222b-c166-47cc-bed8-1d72fd19fda8,2,provocation,Provocation,FALSE,,distraction,"Peut provoquer pour détourner les attaques, se battre avec style en utilisant Représentation et Stratagème, et aider un allié après un critique.","### Provocation\n\nPermet au personnage de provoquer des créatures situées à 9 mètres ou moins de sa position et qui peuvent le voir et l’entendre par une action.\n\nIl peut cibler un nombre de créatures inférieur ou égal à la moitié de son rang de Représentation (minimum 1).\n\nIl effectue un test de Représentation opposé à un test de Discipline ou d’Intuition de toute cible.\n\nEn cas d’échec, une créature se voit affligée du désavantage au test de ses attaques dirigées contre une créature autre que le personnage jusqu’au début du prochain tour de celui-ci.\n\nLes créatures immunisées aux charmes ne sont pas affectées par cette capacité.\n\n### Combat de scène\n\nLorsqu’il effectue une attaque en maniant une arme d’un type sélectionné avec le talent Distraction, il peut remplacer le test de Mêlée ou d’Orientation par un test de Représentation, et peut remplacer sa Force ou sa Précision par son Stratagème.\n\nÉgalement, lorsqu’il effectue un coup critique en maniant une arme d’un de ces types, il peut immédiatement après l’attaque aider une créature alliée située à 9 mètres ou moins de sa position.",🔗
03029c6b-c2e6-4b89-973e-d7e49e2e1d66,3,reanimation,Réanimation,FALSE,medecine,herboristerie,"Permet de réanimer une créature morte depuis 10 min max, avec des coûts élevés, un risque d’échec croissant, et une séquelle grave.","Permet au personnage de tenter de ramener à la vie une créature [décédée](/regles/combat/mort-agonie) dans les [dix dernières minutes](/regles/aventure/temps).\n\nIl doit dépenser 25 points d’[Énergie](/regles/statistiques/energie) et utilise des bandages, remèdes et autre matériel médical pour une valeur minimale de [250 deniers](/regles/equipement/monnaie).\n\nIl doit posséder ces matériaux avant de commencer la réanimation, et ces matériaux sont consommés par l’opération.\n\nUne créature ne peut être réanimée que si elle n’est pas morte de vieillesse, son corps possède encore ses fonctions vitales, et son âme désire retourner dans son corps.\n\nPour chaque minute suivant le décès, la réanimation a un potentiel d’échec de 10% cumulatif.\n\nLe joueur lance donc 1d10 et la réanimation échoue si le résultat obtenu est inférieur ou égal au nombre de minutes écoulées depuis le décès.\n\nLa créature réanimée récupère immédiatement un point de [Vitalité](/regles/statistiques/vitalite) et est affligée de 5 niveaux de [Fatigue](/regles/combat/conditions/fatigue).",🔗
6b29e42e-2141-4472-8141-ab8f85804ef7,1,renvoi-des-morts-vivants,Renvoi des morts-vivants,FALSE,,spiritualite,Permet au Clerc de repousser les morts-vivants par une prière. Les faibles morts-vivants sont détruits instantanément.,"Ce talent n’a aucun effet si le personnage n’a pas acquis la spécialisation Clerc.\n\nPermet au personnage d’utiliser son pouvoir divin par une action afin de présenter son symbole divin en récitant une prière châtiant les morts-vivants.\n\nToute créature morte-vivante située à 9 mètres ou moins du personnage et entendant ou voyant celui-ci doit effectuer un jet de sauvegarde de Discipline opposé à un test d’Occultisme du personnage.\n\nEn cas d’échec du jet de sauvegarde, une créature est prise au dépourvu et doit utiliser toutes ses actions afin de fuir le personnage.\n\nSi elle ne peut fuir, alors elle ne peut qu’effectuer l’activité Défense.\n\nL’effet dure 1 minute ou jusqu’à ce que la créature reçoive des points de dégâts.\n\nDe plus, si le niveau de la créature est inférieur ou égal au tiers du personnage, elle est instantanément détruite.",🔗
84552bda-c394-4f92-88bc-049614da00d3,2,repli-defensif,Repli défensif,FALSE,acrobaties,culbutes,"Améliore la mobilité tactique du personnage en combat, lui permettant de se repositionner en défense, d’attaquer sans s’exposer aux ripostes immédiates, et de se déplacer plus efficacement en tout temps.","Le personnage acquiert les capacités suivantes :\n\n- Lorsqu’il effectue l’activité Défense, il peut immédiatement effectuer un Pas prudent en action libre.\n- Lorsqu’il effectue l’activité Attaque, il ne provoque pas d’attaque d’opportunité de la part de sa cible jusqu’à la fin de son tour, même si l’attaque échoue.\n- Bonus permanent d’un point de mouvement.",🔗
919e303f-32d3-4eac-aa71-1192a075bf0d,0,representation,Représentation,FALSE,representation,,Formé à un nombre d’arts ou d’instruments égal à son rang de Représentation.,"Le personnage est formé à l’utilisation d’un nombre d’instruments de musique, de types d’art ou d’ensembles de jeu égal à son rang de Représentation.",🔗
48e6ba36-4667-466e-ba85-02a3adace4d6,3,rescape,Rescapé,FALSE,survie,bricolage-naturel,🚧,"Le personnage acquiert les capacités suivantes :\n\n- 🚧Lorsqu’il est à l’agonie et qu’il obtient un résultat de Damnation, il peut ignorer ce résultat. Il doit compléter une nuit de sommeil afin de réutiliser cette capacité.\n- 🚧Lorsqu’il est à l’agonie, il reste conscient tant qu’il n’échoue pas un test de Survie de difficulté très élevée (25). Ce test est effectué en début de tour. Lorsqu’il est instable, il ne peut rien faire pendant son tour. Lorsqu’il est stable, il peut effectuer une seule action et peut se déplacer en rampant à la moitié de sa vitesse.\n- 🚧Une fois par jour, lorsqu’il est instable et à l’agonie, s’il obtient une réussite critique au test de Survie effectué en début de tour afin de rester conscient, alors ses points de Vitalité remontent à 1 et il n’est plus agonisant.","🔗\n\n🚧You can choose to add your Wisdom modifier to one of your death saving throws. Once you do so, you can’t do so again until you finish a long rest.\n🚧When you’re dying, you don’t fall unconscious until you’ve failed at least one death saving throw.\n🚧If you succeed on 3 death saving throws, you regain 1 hit point."
1d336e0e-fdff-4653-bb19-779241a517aa,2,resilience,Résilience,FALSE,,barriere-mentale,"Permet de réduire les dégâts ou la durée d’un effet surnaturel si la barrière mentale échoue, par un jet de Discipline.","Lorsque le personnage utilise sa barrière mentale et que celle-ci échoue à le protéger, il peut tenter un jet de sauvegarde de Discipline de degré de difficulté égal au nombre de points d’Énergie dépensés afin de canaliser la capacité, ou 20 si la capacité surnaturelle n’a pas de dépense associée.\n\nEn cas de réussite, il réduit de moitié les points de dégâts reçus, ou la durée de l’effet si celui-ci n’inflige aucun point de dégâts.\n\nIl peut utiliser cette capacité même si la capacité surnaturelle initiale ne lui imposait pas un jet de sauvegarde ou si elle n’était pas une attaque.",🔗
42e9bb0c-8073-4752-8b28-cb1c5dc9cc23,0,resistance,Résistance,FALSE,resistance,,Bonus de Vitalité.,Confère au personnage un bonus permanent de 5 points de Vitalité.,🔗
4c3a5cd2-af84-4372-bfc4-e87df9e31aa8,3,rigueur-mentale,Rigueur mentale,FALSE,investigation,prediction,"Peut Faire 20 à un test d’Investigation en dépensant de l’Énergie, ou remplacer certains tests par Investigation -½ rang après une analyse.","### Exploit\n\nÀ tout moment, il peut dépenser 20 points d’Énergie afin de Faire 20 à un test d’Investigation.\n\nL’action intentée doit être possible, et il doit compléter une nuit de sommeil afin de réutiliser cette capacité.\n\n### Mémétique\n\nLe personnage peut analyser du matériel de référence à propos d’une compétence, un ensemble d’outils ou une trousse, un instrument de musique, un type d’art ou un ensemble de jeu.\n\nCette analyse dure une heure et peut être effectuée pendant une halte.\n\nPar la suite, il peut remplacer ses tests de cette compétence par un test d’Investigation en retirant la moitié de son rang.\n\nCette capacité dure un nombre d’heures égal au double de son Intellect (minimum 2), et le personnage doit compléter une nuit de sommeil afin de réutiliser cette capacité.",🔗
41e53326-1772-43b4-b90e-e2ef225c895c,1,robustesse-accrue,Robustesse accrue,FALSE,resistance,resistance,Confère 10 points de Vitalité en bonus permanent. Il peut ignorer les niveaux 1 à 3 de Fatigue en perdant 10 points de Vitalité par action.,"Confère au personnage un bonus permanent de 10 points de Vitalité.\n\nÉgalement, il peut annuler les effets des niveaux 1 à 3 de Fatigue en se blessant de 10 points de Vitalité par action.",🔗
57f952c4-8123-4820-9752-d1e21ee67cb2,3,robustesse-extraordinaire,Robustesse extraordinaire,FALSE,resistance,robustesse-superieure,Confère 20 points de Vitalité en bonus permanent. Peut transformer un critique létal physique en réussite simple (réaction).,"Confère au personnage un bonus permanent de 20 points de Vitalité.\n\nÉgalement, lorsqu’il est victime d’un coup critique provenant d’une attaque infligeant des points de dégâts létaux physiques, il peut utiliser sa réaction afin de remplacer le coup critique par une réussite simple.",🔗
7a1c50f3-e336-44f8-a096-fd79444e10d6,2,robustesse-superieure,Robustesse supérieure,FALSE,resistance,robustesse-accrue,Bonus de 15 Vitalité. Peut dépenser de l’Énergie pour annuler ou réduire des dégâts sur sauvegarde. Une réussite auto par jour (ou après halte).,"Confère au personnage un bonus permanent de 15 points de Vitalité.\n\nÉgalement, lorsqu’il réussit un jet de sauvegarde de Résistance afin de réduire de moitié des dégâts reçus, il peut dépenser un nombre de points d’Énergie égal au nombre de points de dégâts reçus afin de ne recevoir aucun point de dégâts.\n\nS’il échoue le jet de sauvegarde, il peut également réduire les points de dégâts reçus de moitié en dépensant un nombre de points d’Énergie égal à la réduction de points de dégâts.\n\nIl peut réussir automatiquement un tel jet de sauvegarde, mais doit faire halte ou compléter une nuit de sommeil afin de réutiliser cette capacité.",🔗
4d70bf24-7083-43b0-bc3f-14a372381d04,0,roublardise,Roublardise,TRUE,roublardise,,Formé aux outils de voleur et avantage à ses tests de Roublardise pour manipuler de petits objets.,Le personnage est formé à l’utilisation des outils de voleur.\n\nIl se voit également conférer l’avantage à ses tests de Roublardise lorsqu’il manipule un objet d’au plus la grosseur de la paume de sa main.,🔗
